product-name,url,description
Redragon S101 Gaming Keyboard,https://m.media-amazon.com/images/I/71QDJHG1PqL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Peripheral', 'Input device', 'Product', 'Output device', 'Purple', 'Computer keyboard', 'Font', 'Gadget', 'Computer hardware', 'Space bar', Texts: 'Esc\n1\n2\nF5\nF6\nF7\n0\n8\nREDRAGON\nTab\nQ\nW\nE\nR\nTYUIOP\nCaps\nLock\nA S\nD\nF\nG\nHJ\nK\nL\nShift\nz x\nC V\nB\nNM\nY.\nA-\nAX\nAll\n}\nPI\n-\nF12\nо\n2 13\n+\n(B\nболо\n2', 'Esc', '1', '2', 'F5', 'F6', 'F7', '0', '8', 'REDRAGON', 'Tab', 'Q', 'W', 'E', 'R', 'TYUIOP', 'Caps', 'Lock', 'A', 'S', 'D', 'F', 'G', 'HJ', 'K', 'L', 'Shift', 'z', 'x', 'C', 'V', 'B', 'NM', 'Y.', 'A-', 'AX', 'All', '}', 'PI', '-', 'F12', 'о', '2', '13', '+', '(', 'B', 'боло', '2', Logos: , Objects: 'Computer keyboard', 'Mouse'"
Razer Ornata V3 X Gaming Keyboard,https://m.media-amazon.com/images/I/71pqfvJKW5L._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Computer', 'Peripheral', 'Computer keyboard', 'Input device', 'Space bar', 'Keyboard', 'Office equipment', 'Rectangle', 'Laptop part', 'Computer hardware', Texts: '5%\n8. 9\nQ\nW\nE\nR\nן་\nY\nU\n0 P\nA\nS\nF\nG\nH\nK\nC\nV\nN\nM\n1\nRAZEN\nc\nо\n3\nm', '5', '%', '8.', '9', 'Q', 'W', 'E', 'R', 'ן', '་', 'Y', 'U', '0', 'P', 'A', 'S', 'F', 'G', 'H', 'K', 'C', 'V', 'N', 'M', '1', 'RAZEN', 'c', 'о', '3', 'm', Logos: 'Razer Inc.', Objects: 'Computer keyboard'"
Corsair K55 CORE RGB Membrane Wired Gaming Keyboard,https://m.media-amazon.com/images/I/71rcQyKSOcL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Rectangle', 'Peripheral', 'Office equipment', 'Font', 'Input device', 'Electric blue', 'Technology', 'Pattern', 'Space bar', 'Number', Texts: 'INS\nноме\nPO UP\nDEL\nEND\nESC\nF2\nF3\nF4\nFS\nF6\nF7\nF8\nF9\nF10\nF11\nF12\nPATSC SCALK\nPAUSE\nTAB\nSHIFT\nZXC\nVBNM\nCAPS\nCTRL\nALT\n0\n\nP\nALT FN\nENTER\nSHIFT\n回\nCTRL\nv\nPG ON\n>\nA\n8\n4\n5\n6\n6\n1\n2\n3\n>\nENT', 'INS', 'номе', 'PO', 'UP', 'DEL', 'END', 'ESC', 'F2', 'F3', 'F4', 'FS', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'PATSC', 'SCALK', 'PAUSE', 'TAB', 'SHIFT', 'ZXC', 'VBNM', 'CAPS', 'CTRL', 'ALT', '0', '', 'P', 'ALT', 'FN', 'ENTER', 'SHIFT', '回', 'CTRL', 'v', 'PG', 'ON', '>', 'A', '8', '4', '5', '6', '6', '1', '2', '3', '>', 'ENT', Logos: , Objects: 'Computer keyboard'"
AULA Gaming Keyboard,https://m.media-amazon.com/images/I/71cd3Qs3fEL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Peripheral', 'Computer keyboard', 'Input device', 'Space bar', 'Output device', 'Mouse', 'Font', 'Computer', 'Gadget', 'Computer hardware', Texts: 'FIO FI\n<-\nF12 PETS SOLE PAUSE\nNUM\nWERTY\nTAS\nCAPSLE\nSD\nDOPED\nGHJK L\nCVBNM\nSHIFT\nALT\nALT\nFN\nCIAL\nDEL\n*\nI\n+', 'FIO', 'FI', '<', '-', 'F12', 'PETS', 'SOLE', 'PAUSE', 'NUM', 'WERTY', 'TAS', 'CAPSLE', 'SD', 'DOPED', 'GHJK', 'L', 'CVBNM', 'SHIFT', 'ALT', 'ALT', 'FN', 'CIAL', 'DEL', '*', 'I', '+', Logos: , Objects: 'Computer keyboard', 'Mouse'"
MageGee 75% Mechanical Gaming Keyboard with Blue Switch,https://m.media-amazon.com/images/I/61eavECexVL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Computer keyboard', 'Peripheral', 'Input device', 'Azure', 'Space bar', 'Keyboard', 'Office equipment', 'Electronic instrument', 'Computer hardware', 'Rectangle', Texts: 'Esc\nER\nTab\nW\nB\nC\nA\nD\nE\nH\nShift\n2\n×\nCtri\nWin\nAlt\ne\nFO\nท\nB\nN\nM\n0\nAlt\nF\nEnter\nS\nPRESE OLK\nPse\nChri', 'Esc', 'ER', 'Tab', 'W', 'B', 'C', 'A', 'D', 'E', 'H', 'Shift', '2', '×', 'Ctri', 'Win', 'Alt', 'e', 'FO', 'ท', 'B', 'N', 'M', '0', 'Alt', 'F', 'Enter', 'S', 'PRESE', 'OLK', 'Pse', 'Chri', Logos: , Objects: 'Computer keyboard'"
Snpurdiri 60% Wired Gaming Keyboard,https://m.media-amazon.com/images/I/61UGJ7z-sUL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Input device', 'Space bar', 'Font', 'Office supplies', 'Office equipment', 'Gadget', 'Electronic device', 'Communication Device', 'Technology', 'Peripheral', Texts: 'Esc\nTab\nwin\nAlt\nH\nBack\nEnter\nShift\nAll\nFa\nE\nCtri', 'Esc', 'Tab', 'win', 'Alt', 'H', 'Back', 'Enter', 'Shift', 'All', 'Fa', 'E', 'Ctri', Logos: , Objects: 'Computer keyboard'"
Redragon K585 DITI One-Handed RGB Mechanical Gaming Keyboard,https://m.media-amazon.com/images/I/71zS0BekOfL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Input device', 'Peripheral', 'Gadget', 'Font', 'Fashion accessory', 'Magenta', 'Plastic', 'Rectangle', 'Square', 'Electric blue', Texts: 'B\n04\nREDRAGON\nN\nAL\nGAMING\nR', 'B', '04', 'REDRAGON', 'N', 'AL', 'GAMING', 'R', Logos: , Objects: 'Computer keyboard'"
Creative Farmer Fruit Seeds,https://m.media-amazon.com/images/I/513SGvOptJL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Food', 'Fruit', 'Plant', 'Natural foods', 'Apple', 'Staple food', 'Produce', 'Superfood', 'Seedless fruit', 'Flowering plant', Texts: 'WiseGEEK', 'WiseGEEK', Logos: , Objects: 'Apple'"
MVKR - Live Red Apple fruit Plant This Varity is Supporting all india weather,https://m.media-amazon.com/images/I/41nswQESVVL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Food', 'Branch', 'Fruit', 'Natural foods', 'Plant', 'Apple', 'Tree', 'Flowering plant', 'Produce', 'Rose family', Texts: , Logos: , Objects: 'Fruit', 'Fruit', 'Fruit', 'Apple', 'Fruit', 'Apple', 'Apple', 'Fruit', 'Apple', 'Apple'"
GARDENIFY INDIA F1 ALPINE HYBRIDE FRESH RED APPLE SEEDS/FRUITS SEEDS,https://m.media-amazon.com/images/I/51FLUURf1kL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Food', 'Fruit', 'Natural foods', 'Mcintosh', 'Plant', 'Organism', 'Apple', 'Staple food', 'Superfood', 'Produce', Texts: , Logos: , Objects: 'Apple', 'Apple', 'Apple'"
Green view Original All India Weather Supporting Live Apple Fruit,https://m.media-amazon.com/images/I/414LGHqG4vL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Food', 'Fruit', 'Natural foods', 'Staple food', 'Apple', 'Produce', 'Superfood', 'Flowering plant', 'Accessory fruit', 'Local food', Texts: , Logos: , Objects: 'Apple'"
Natura GreenHouse NMK-01 Custard Apple,https://m.media-amazon.com/images/I/41HC1r-JCqL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Food', 'Natural foods', 'Staple food', 'Ingredient', 'Produce', 'Vegetable', 'Plant', 'Flowering plant', 'Local food', 'Squash', Texts: , Logos: , Objects: 'Fruit', 'Fruit', 'Fruit', 'Fruit', 'Food', 'Food', 'Fruit', 'Food'"
Stylish Bracelet For Men Leather Bracelet,https://m.media-amazon.com/images/I/710D-t-2LrL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Gesture', 'Font', 'Automotive tire', 'Audio equipment', 'Auto part', 'Tire', 'Synthetic rubber', 'Hair accessory', 'Fashion accessory', 'Electric blue', Texts: , Logos: 'Edenly', Objects: 'Bracelet'"
6 PCs Mixed Multi-Layer Genuine Leather Bracelet,https://m.media-amazon.com/images/I/51RCyVOxVIL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Body jewelry', 'Product', 'Gesture', 'Finger', 'Font', 'Material property', 'Jewellery', 'Ring', 'Bangle', 'Technology', Texts: , Logos: 'Edenly', Objects: 'Bracelet'"
Men's Fashion Jewellery High Polished Stylish Stainless,https://m.media-amazon.com/images/I/61vfipvWkLL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'White', 'Body jewelry', 'Font', 'Jewellery', 'Bracelet', 'Jewelry making', 'Automotive tire', 'Drinkware', 'Metal', 'Art', Texts: , Logos: 'David Yurman', Objects: 'Bracelet'"
Stylish Boys Bracelet Stainless Steel Beads Silver Chain,https://m.media-amazon.com/images/I/71d2fcBxEjL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Blue', 'Body jewelry', 'Gadget', 'Font', 'Rectangle', 'Electronic device', 'Technology', 'Jewellery', 'Electric blue', 'Pattern', Texts: , Logos: , Objects: 'Bracelet'"
Bracelets for Girls and Boys | Leather Bracelet for Girls,https://m.media-amazon.com/images/I/51c1rR4CbOL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Audio equipment', 'Bicycle part', 'Material property', 'Camera accessory', 'Auto part', 'Font', 'Output device', 'Rim', 'Circle', 'Fashion accessory', Texts: , Logos: , Objects: 'Bracelet'"
Men's Fashion Jewellery Combo Pack of 4 Stainless Steel Solid,https://m.media-amazon.com/images/I/61GHkfAZMRL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'White', 'Line', 'Jewellery', 'Fashion accessory', 'Nickel', 'Font', 'Body jewelry', 'Titanium', 'Silver', 'Event', Texts: , Logos: , Objects: 'Necklace', 'Necklace', 'Necklace', 'Necklace'"
Men's Jewellery Black Silver Chain For Men Boys,https://m.media-amazon.com/images/I/612xOm1X6LL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'White', 'Body jewelry', 'Natural material', 'Necklace', 'Material property', 'Silver', 'Jewellery', 'Rectangle', 'Fashion accessory', 'Metal', Texts: , Logos: , Objects: 'Necklace'"
Men's Jewellery 3D Cuboid Vertical Bar/Stick Stainless,https://m.media-amazon.com/images/I/51QCXW-lhxL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Body jewelry', 'Silver', 'Line', 'Rectangle', 'Font', 'Jewellery', 'Necklace', 'Metal', 'Chain', 'Fashion accessory', Texts: 'DDDD\nDDDDOD', 'DDDD', 'DDDDOD', Logos: , Objects: 'Necklace', 'Necklace'"
Gift Men's Stainless Steel Cross Pendant Lord's Prayer Gold,https://m.media-amazon.com/images/I/616TArDJB7L._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'White', 'Font', 'Badge', 'Jewellery', 'Symbol', 'Body jewelry', 'Circle', 'Pattern', 'Fashion accessory', 'Metal', Texts: 'NW\nN\nMS\nSE', 'NW', 'N', 'MS', 'SE', Logos: , Objects: "
LION KING HEAD - Alloy Pendant with Stainless Steel,https://m.media-amazon.com/images/I/71t26JUbTXL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'White', 'Black', 'Natural material', 'Body jewelry', 'Necklace', 'Silver', 'Jewellery', 'Font', 'Art', 'Metal', Texts: , Logos: , Objects: 'Necklace'"
Bamboo Socks for Men,https://m.media-amazon.com/images/I/81pdj8cq70L._SX679_.jpg,"Labels: 'Hand', 'Shoe', 'Safety glove', 'Glove', 'Gesture', 'Grey', 'Sock', 'Synthetic rubber', 'Personal protective equipment', 'Human leg', Texts: '디그', '디그', Logos: , Objects: 'Sock', 'Sock', 'Sock'"
Bamboo Crew Socks for Men,https://m.media-amazon.com/images/I/81kYos-YtGL._SX679_.jpg,"Labels: 'Sock', 'Personal protective equipment', 'Thumb', 'Human leg', 'Electric blue', 'Pattern', 'Font', 'Fashion accessory', 'Sportswear', 'Carmine', Texts: , Logos: , Objects: 'Sock', 'Sock', 'Sock'"
Rio Premium Cotton Ankle Socks for Men and Women,https://m.media-amazon.com/images/I/81FTipXrZIL._SX679_.jpg,"Labels: 'Gesture', 'Sock', 'Glove', 'Font', 'Human leg', 'Thumb', 'Carmine', 'Foot', 'Sportswear', 'Thumbs signal', Texts: , Logos: , Objects: 'Sock', 'Sock', 'Sock', 'Sock', 'Sock'"
Bamboo Socks for Men,https://m.media-amazon.com/images/I/91imPb7haXL._SX679_.jpg,"Labels: 'Shoe', 'Gesture', 'Woolen', 'Sock', 'Font', 'Glove', 'Human leg', 'Electric blue', 'Thumb', 'Personal protective equipment', Texts: , Logos: , Objects: 'Sock', 'Sock', 'Shoe'"
12 Pairs Solid Cotton Ankle Length Socks for Men,https://m.media-amazon.com/images/I/81TRdxk1wnL._SY741_.jpg,"Labels: 'Head', 'Green', 'White', 'Line', 'Font', 'Pattern', 'Carmine', 'Graphics', 'Electric blue', Texts: , Logos: , Objects: 'Sock', 'Sock', 'Sock', 'Sock', 'Sock'"
Polyester 5 Pairs Solid Ankle Length Socks For Men,https://m.media-amazon.com/images/I/A10JGz2JOZL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Shoe', 'Sleeve', 'Sportswear', 'Sock', 'Font', 'Personal protective equipment', 'Human leg', 'Electric blue', 'Fashion accessory', 'Auto part', Texts: , Logos: , Objects: 'Sock', 'Sock', 'Sock', 'Sock', 'Sock'"
Mens Cotton Ankle Length Socks (Pack of 3) Dark Grey,https://m.media-amazon.com/images/I/51P0U7RknsL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Footwear', 'Shoe', 'Leg', 'Synthetic rubber', 'Font', 'Sportswear', 'Electric blue', 'Comfort', 'Human leg', 'Foot', Texts: 'pe', 'pe', Logos: , Objects: 'Sock'"
Sports Ankle Cotton Socks | Free Size,https://m.media-amazon.com/images/I/81SEVBzTWhL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Footwear', 'Shoe', 'White', 'Light', 'Product', 'Black', 'Fashion', 'Font', 'Grey', 'Material property', Texts: 'E\n03\nD\nEM\nD\nFR\nEM', 'E', '03', 'D', 'EM', 'D', 'FR', 'EM', Logos: , Objects: 'Sock', 'Sock', 'Sock', 'Sock', 'Sock'"
Ankle Socks for Men & Women,https://m.media-amazon.com/images/I/81CdTxYMb5L._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Glove', 'Sleeve', 'Font', 'Sportswear', 'Sock', 'Pattern', 'Jersey', 'Undergarment', 'Tie', 'Waist', Texts: 'X5\nX5', 'X5', 'X5', Logos: , Objects: 'Sock', 'Sock'"
5 Pairs Cotton Sports Ankle Socks for Men,https://m.media-amazon.com/images/I/61Ikv+ZkHnL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'White', 'Leg', 'Black', 'Bottle', 'Gesture', 'Finger', 'Material property', 'Font', 'Human leg', 'Foot', Texts: 'HOR\nFC SPORTS\nSPORT', 'HOR', 'FC', 'SPORTS', 'SPORT', Logos: , Objects: 'Sock', 'Sock', 'Sock', 'Sock', 'Sock', 'Clothing'"
Navy Dotted Tie For Men,https://m.media-amazon.com/images/I/61FBnxZnSKL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Textile', 'Sleeve', 'Rectangle', 'Font', 'Pattern', 'Electric blue', 'Circle', 'Tie', 'Carmine', 'Pattern', Texts: , Logos: , Objects: 'Tie'"
Pasiley Tie For Men,https://m.media-amazon.com/images/I/61gAw323f6L._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Brown', 'Sleeve', 'Headgear', 'Collar', 'Motif', 'Font', 'Pattern', 'Art', 'Fashion accessory', 'Wood', Texts: , Logos: , Objects: 'Tie'"
Floral Tie For Men,https://m.media-amazon.com/images/I/61JqlaY97SL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Sleeve', 'Rectangle', 'Collar', 'Bag', 'Font', 'Military camouflage', 'Camouflage', 'Grass', 'Pattern', 'Street light', Texts: , Logos: , Objects: 'Tie'"
Men's Check Micro Wooven Silk Necktie Gift Set With Pocket,https://m.media-amazon.com/images/I/81svTVP8BQL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Shoe', 'Product', 'Gesture', 'Font', 'Grey', 'Finger', 'Audio equipment', 'Outdoor shoe', 'Plant', 'Synthetic rubber', Texts: , Logos: , Objects: 'Tie', 'Shoe'"
Men's Black Neck Tie Matte Finish Microfiber Formal Gift,https://m.media-amazon.com/images/I/715ZdQrugkL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Tire', 'Arm', 'Automotive tire', 'Synthetic rubber', 'Sleeve', 'Tread', 'Bicycle part', 'Rim', 'Automotive wheel system', 'Automotive exterior', Texts: , Logos: , Objects: 'Tie'"
Leader Spyder 27.5T MTB Cycle/Bike,https://m.media-amazon.com/images/I/81y9uUq1lnL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Bicycle', 'Tire', 'Bicycles--Equipment and supplies', 'Bicycle wheel', 'Bicycle wheel rim', 'Crankset', 'Bicycle seatpost', 'Bicycle frame', 'Wheel', 'Bicycle handlebar', Texts: 'SPYDER\nLEADER', 'SPYDER', 'LEADER', Logos: , Objects: 'Tire', 'Tire', 'Wheel', 'Bicycle wheel', 'Bicycle wheel', 'Wheel', 'Wheel'"
Leader Scout MTB 26T Mountain Bicycle/Bike,https://m.media-amazon.com/images/I/81wGn2TQJeL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Bicycle', 'Wheel', 'Tire', 'Bicycles--Equipment and supplies', 'Bicycle wheel rim', 'Land vehicle', 'Bicycle wheel', 'Bicycle frame', 'Crankset', 'Bicycle tire', Texts: , Logos: , Objects: 'Tire', 'Tire', 'Bicycle', 'Wheel', 'Bicycle wheel', 'Wheel', 'Bicycle wheel', 'Wheel'"
Urban Terrain Galaxy Pro High Performance Mountain Cycles,https://m.media-amazon.com/images/I/61Z2ibSEOxL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Bicycle', 'Tire', 'Bicycles--Equipment and supplies', 'Wheel', 'Bicycle wheel', 'Bicycle wheel rim', 'Crankset', 'Vehicle', 'Bicycle frame', 'Bicycle handlebar', Texts: 'Troan Tenan', 'Troan', 'Tenan', Logos: , Objects: 'Tire', 'Tire', 'Bicycle wheel', 'Bicycle wheel', 'Wheel', 'Wheel', 'Bicycle'"
Urban Terrain Galaxy High Performance Mountain Cycles,https://m.media-amazon.com/images/I/61QWH8VYIuL._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Bicycle', 'Tire', 'Wheel', 'Bicycles--Equipment and supplies', 'Bicycle wheel rim', 'Crankset', 'Sports equipment', 'Vehicle', 'Bicycle seatpost', 'Bicycle handlebar', Texts: 'an renam', 'an', 'renam', Logos: 'Giant Bicycles', Objects: 'Tire', 'Tire', 'Wheel', 'Bicycle wheel', 'Bicycle wheel', 'Wheel', 'Wheel'"
Avon Buke Bicycles Thrust 26T MTB Cycle for Adults,https://m.media-amazon.com/images/I/61arPQZLNML._AC_UY327_FMwebp_QL65_.jpg,"Labels: 'Bicycle', 'Wheel', 'Tire', 'Bicycles--Equipment and supplies', 'Bicycle wheel rim', 'Crankset', 'Sports equipment', 'Bicycle seatpost', 'Bicycle handlebar', 'Bicycle wheel', Texts: 'THRUST', 'THRUST', Logos: , Objects: 'Tire', 'Tire', 'Bicycle wheel', 'Bicycle wheel'"
Amitasha Pull Back Motorbike High-Speed Racing Bike,https://m.media-amazon.com/images/I/41FpPQlmcfL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Tire', 'Wheel', 'Vehicle', 'Motocross', 'Motorcycle', 'Automotive tire', 'Enduro', 'Tread', 'Motorsport', 'Motor vehicle', Texts: , Logos: , Objects: 'Tire', 'Tire', 'Wheel', 'Wheel'"
Baybee R7 Battery Operated Bike for Kids,https://m.media-amazon.com/images/I/71BXLqma3BL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Wheel', 'Tire', 'Automotive tire', 'Vehicle', 'Automotive lighting', 'Motor vehicle', 'Motorcycle', 'Alloy wheel', 'Vehicle brake', 'Automotive design', Texts: 'rgbee brobe zubee\nbee bebee b\nbate bribee bbre', 'rgbee', 'brobe', 'zubee', 'bee', 'bebee', 'b', 'bate', 'bribee', 'bbre', Logos: , Objects: 'Motorcycle', 'Tire', 'Wheel', 'Tire', 'Wheel', 'Tire', 'Wheel'"
GORMERY 1/12 Scale Model Compatible with Kawasaki,https://m.media-amazon.com/images/I/41zDXFipUmL.jpg,"Labels: 'Tire', 'Wheel', 'Automotive lighting', 'Automotive tire', 'Motorcycle', 'Vehicle', 'Motor vehicle', 'Alloy wheel', 'Tread', 'Automotive design', Texts: , Logos: 'Kawasaki Heavy Industries', Objects: 'Motorcycle', 'Tire', 'Tire', 'Wheel', 'Wheel'"
Nexus Product Bike for Kids Toy R3 Bike,https://m.media-amazon.com/images/I/71HxhWJlzaL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Tire', 'Wheel', 'Vehicle', 'Automotive lighting', 'Automotive tire', 'Fuel tank', 'Motorcycle', 'Automotive fuel system', 'Motor vehicle', 'Automotive design', Texts: 'TOY\nSchool\nSchool\nR\nSUPER\nR3', 'TOY', 'School', 'School', 'R', 'SUPER', 'R3', Logos: , Objects: 'Tire', 'Wheel', 'Motorcycle', 'Wheel', 'Tire', 'Wheel'"
PLUSPOINT Diecast Motorcycle Toy Ducati Bike,https://m.media-amazon.com/images/I/71NNd7bV8PL._AC_UL480_FMwebp_QL65_.jpg,"Labels: 'Tire', 'Wheel', 'Vehicle', 'Fuel tank', 'Automotive tire', 'Automotive lighting', 'Motorcycle', 'Alloy wheel', 'Motor vehicle', 'Headlamp', Texts: 'V', 'V', Logos: , Objects: 'Motorcycle', 'Wheel', 'Tire', 'Wheel', 'Tire', 'Wheel', 'Tire'"
Maisto KTM 1290 Super Duke,https://m.media-amazon.com/images/I/61PIVnN9zTL._AC_UL480_FMwebp_QL65_.jpgMacbookpro 2023,"Labels: , Texts: , Logos: , Objects: "
Macbookpro 2023,https://cdn.arstechnica.net/wp-content/uploads/2023/01/2022-MacBook-Pro-closed-scaled.jpeg,"Labels: 'Computer', 'Personal computer', 'Netbook', 'Granny smith', 'Gadget', 'Communication Device', 'Material property', 'Laptop part', 'Font', 'Output device', Texts: , Logos: 'Apple', Objects: 'Laptop', 'Tablet computer'"
SG BAT,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKHtjqRyXr-cnckH9XI07nf-InQEL65jWKnw&s,"Labels: 'Glass bottle', 'Font', 'Drink', 'Bicycle fork', 'Logo', 'Bottle', 'Wine bottle', 'Distilled beverage', 'Fashion accessory', 'Wood', Texts: , Logos: 'Sanspareils Greenlands', 'Sanspareils Greenlands', 'Sanspareils Greenlands', Objects: "
addidas bat,https://s3.envato.com/files/219166400/01.jpg,"Labels: 'Font', 'Rectangle', 'Office supplies', 'Cutlery', 'Tool', 'Kitchen utensil', 'Brush', 'Tableware', 'Writing implement', Texts: 'adidas\nPellara\nPRO\nadidas', 'adidas', 'Pellara', 'PRO', 'adidas', Logos: 'Adidas', 'Adidas', Objects: "
kokabura bat,https://cdn-5c84bc36-b681cbc1.mysagestore.com/b522fd52e101edc926c3308c230445d5/contents/2A13370CRE5/thumbnail/middle_2A13370CRE5.jpg,"Labels: 'Eye', 'Product', 'Eyelash', 'Human body', 'Gesture', 'Font', 'Liquid', 'Test tube', 'Electric blue', 'Plastic bottle', Texts: 'KOOKABURRA\nKOOKABURRA', 'KOOKABURRA', 'KOOKABURRA', Logos: 'Kookaburra Sport', 'Kookaburra Sport', Objects: "
grey nicolls,https://www.sportsuncle.com/image/cache/catalog/images/gray-nicolls/gn9-players-edition-1200x1200.webp,"Labels: 'Font', 'Art', 'Peach', 'Cylinder', Texts: 'GRAY-NICOLLS▸\nultra\nGN9\nPlayers Edition', 'GRAY', '-', 'NICOLLS▸', 'ultra', 'GN9', 'Players', 'Edition', Logos: 'Gray-Nicolls', 'Gray-Nicolls', Objects: "
image,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-ONqAKslPndYXlthokvSOQabcIdCDD_uuFg&s,"Labels: 'Gesture', 'Gadget', 'Font', 'Cable', 'Fashion accessory', 'Electronic component', 'Wire', 'Rectangle', 'Audio equipment', 'Pattern', Texts: , Logos: , Objects: "
tshirt-1,https://i5.walmartimages.com/asr/983733a4-f6d1-4874-9706-e41f7d44b57c.b69e437c9e9acd825c58294fa325bf30.jpeg,"Labels: 'Outerwear', 'Shirt', 'Product', 'Black', 'Sleeve', 'T-shirt', 'Grey', 'Collar', 'Font', 'Sportswear', Texts: 'SLAM\nYEAH!\nDUNK', 'SLAM', 'YEAH', '!', 'DUNK', Logos: , Objects: 'Top', 'Top'"
tshirt-2,https://d1csarkz8obe9u.cloudfront.net/posterpreviews/black-shirt-design-template-9711886ffaea1bd17443ac887fe511ee_screen.jpg?ts=1695810688,"Labels: 'Vertebrate', 'Sleeve', 'T-shirt', 'Font', 'Collar', 'Active shirt', 'Plant', 'Art', 'Pattern', 'Graphics', Texts: , Logos: , Objects: 'Top', 'Top'"
tshirt-3,https://ttbazaar.com/cdn/shop/files/GoldenYellow_3918318f-ad40-4019-9a96-5a0f71591d39_530x@2x.jpg?v=1706872703,"Labels: 'Jersey', 'Dress', 'Neck', 'Sleeve', 'Orange', 'T-shirt', 'Collar', 'Clothes hanger', 'Active shirt', 'Font', Texts: 'GOLDEN YELLOW\nCOOL', 'GOLDEN', 'YELLOW', 'COOL', Logos: , Objects: 'Top', 'Top'"
laptop cleaning kit,https://www.portronics.com/cdn/shop/products/CleanN1200x12001.jpg?v=1682316673,"Labels: 'Auto part', 'Font', 'Audio equipment', 'Gadget', 'Titanium', 'Metal', 'Event', 'Brand', 'Output device', 'Rectangle', Texts: , Logos: , Objects: 'Lighting'"
